,season,date_code,weekending,region,Respiratory_Virus,year,month,Number_Positive
2202,2012-2013,2013-07-08,2013-07-13,Northern,Influenza_A,2013,7,0
2203,2012-2013,2013-07-08,2013-07-13,Northern,Influenza_B,2013,7,0
2204,2012-2013,2013-07-08,2013-07-13,Northern,RSV,2013,7,0
2205,2012-2013,2013-07-08,2013-07-13,Southern,Influenza_A,2013,7,0
2206,2012-2013,2013-07-08,2013-07-13,Southern,Influenza_B,2013,7,0
2207,2012-2013,2013-07-08,2013-07-13,Southern,RSV,2013,7,0
2208,2012-2013,2013-07-15,2013-07-20,Bay Area,Influenza_A,2013,7,1
2209,2012-2013,2013-07-15,2013-07-20,Bay Area,Influenza_B,2013,7,1
2210,2012-2013,2013-07-15,2013-07-20,Bay Area,RSV,2013,7,0
2211,2012-2013,2013-07-15,2013-07-20,Central,Influenza_A,2013,7,0
2212,2012-2013,2013-07-15,2013-07-20,Central,Influenza_B,2013,7,0
2213,2012-2013,2013-07-15,2013-07-20,Central,RSV,2013,7,0
2214,2012-2013,2013-07-15,2013-07-20,Northern,Influenza_A,2013,7,0
2215,2012-2013,2013-07-15,2013-07-20,Northern,Influenza_B,2013,7,0
2216,2012-2013,2013-07-15,2013-07-20,Northern,RSV,2013,7,0
2217,2012-2013,2013-07-15,2013-07-20,Southern,Influenza_A,2013,7,0
2218,2012-2013,2013-07-15,2013-07-20,Southern,Influenza_B,2013,7,0
2219,2012-2013,2013-07-15,2013-07-20,Southern,RSV,2013,7,0
2220,2012-2013,2013-07-22,2013-07-27,Bay Area,Influenza_A,2013,7,0
2221,2012-2013,2013-07-22,2013-07-27,Bay Area,Influenza_B,2013,7,0
2222,2012-2013,2013-07-22,2013-07-27,Bay Area,RSV,2013,7,1
2223,2012-2013,2013-07-22,2013-07-27,Central,Influenza_A,2013,7,0
2224,2012-2013,2013-07-22,2013-07-27,Central,Influenza_B,2013,7,0
2225,2012-2013,2013-07-22,2013-07-27,Central,RSV,2013,7,0
2226,2012-2013,2013-07-22,2013-07-27,Northern,Influenza_A,2013,7,0
2227,2012-2013,2013-07-22,2013-07-27,Northern,Influenza_B,2013,7,0
2228,2012-2013,2013-07-22,2013-07-27,Northern,RSV,2013,7,0
2229,2012-2013,2013-07-22,2013-07-27,Southern,Influenza_A,2013,7,0
2230,2012-2013,2013-07-22,2013-07-27,Southern,Influenza_B,2013,7,0
2231,2012-2013,2013-07-22,2013-07-27,Southern,RSV,2013,7,0
2232,2012-2013,2013-07-29,2013-08-03,Bay Area,Influenza_A,2013,7,0
2233,2012-2013,2013-07-29,2013-08-03,Bay Area,Influenza_B,2013,7,0
2234,2012-2013,2013-07-29,2013-08-03,Bay Area,RSV,2013,7,0
2235,2012-2013,2013-07-29,2013-08-03,Central,Influenza_A,2013,7,0
2236,2012-2013,2013-07-29,2013-08-03,Central,Influenza_B,2013,7,0
2237,2012-2013,2013-07-29,2013-08-03,Central,RSV,2013,7,0
2238,2012-2013,2013-07-29,2013-08-03,Northern,Influenza_A,2013,7,0
2239,2012-2013,2013-07-29,2013-08-03,Northern,Influenza_B,2013,7,0
2240,2012-2013,2013-07-29,2013-08-03,Northern,RSV,2013,7,0
2241,2012-2013,2013-07-29,2013-08-03,Southern,Influenza_A,2013,7,0
2242,2012-2013,2013-07-29,2013-08-03,Southern,Influenza_B,2013,7,0
2243,2012-2013,2013-07-29,2013-08-03,Southern,RSV,2013,7,0
2244,2012-2013,2013-08-05,2013-08-10,Bay Area,Influenza_A,2013,8,0
2245,2012-2013,2013-08-05,2013-08-10,Bay Area,Influenza_B,2013,8,0
2246,2012-2013,2013-08-05,2013-08-10,Bay Area,RSV,2013,8,0
2247,2012-2013,2013-08-05,2013-08-10,Central,Influenza_A,2013,8,0
2248,2012-2013,2013-08-05,2013-08-10,Central,Influenza_B,2013,8,0
2249,2012-2013,2013-08-05,2013-08-10,Central,RSV,2013,8,0
2250,2012-2013,2013-08-05,2013-08-10,Northern,Influenza_A,2013,8,0
2251,2012-2013,2013-08-05,2013-08-10,Northern,Influenza_B,2013,8,0
2252,2012-2013,2013-08-05,2013-08-10,Northern,RSV,2013,8,0
2253,2012-2013,2013-08-05,2013-08-10,Southern,Influenza_A,2013,8,0
2254,2012-2013,2013-08-05,2013-08-10,Southern,Influenza_B,2013,8,0
2255,2012-2013,2013-08-05,2013-08-10,Southern,RSV,2013,8,0
2256,2012-2013,2013-08-12,2013-08-17,Bay Area,Influenza_A,2013,8,0
2257,2012-2013,2013-08-12,2013-08-17,Bay Area,Influenza_B,2013,8,0
2258,2012-2013,2013-08-12,2013-08-17,Bay Area,RSV,2013,8,0
2259,2012-2013,2013-08-12,2013-08-17,Central,Influenza_A,2013,8,0
2260,2012-2013,2013-08-12,2013-08-17,Central,Influenza_B,2013,8,0
2261,2012-2013,2013-08-12,2013-08-17,Central,RSV,2013,8,0
2262,2012-2013,2013-08-12,2013-08-17,Northern,Influenza_A,2013,8,0
2263,2012-2013,2013-08-12,2013-08-17,Northern,Influenza_B,2013,8,0
2264,2012-2013,2013-08-12,2013-08-17,Northern,RSV,2013,8,0
2265,2012-2013,2013-08-12,2013-08-17,Southern,Influenza_A,2013,8,0
2266,2012-2013,2013-08-12,2013-08-17,Southern,Influenza_B,2013,8,0
2267,2012-2013,2013-08-12,2013-08-17,Southern,RSV,2013,8,0
2268,2012-2013,2013-08-19,2013-08-24,Bay Area,Influenza_A,2013,8,0
2269,2012-2013,2013-08-19,2013-08-24,Bay Area,Influenza_B,2013,8,0
2270,2012-2013,2013-08-19,2013-08-24,Bay Area,RSV,2013,8,0
2271,2012-2013,2013-08-19,2013-08-24,Central,Influenza_A,2013,8,0
2272,2012-2013,2013-08-19,2013-08-24,Central,Influenza_B,2013,8,0
2273,2012-2013,2013-08-19,2013-08-24,Central,RSV,2013,8,1
2274,2012-2013,2013-08-19,2013-08-24,Northern,Influenza_A,2013,8,0
2275,2012-2013,2013-08-19,2013-08-24,Northern,Influenza_B,2013,8,0
2276,2012-2013,2013-08-19,2013-08-24,Northern,RSV,2013,8,0
2277,2012-2013,2013-08-19,2013-08-24,Southern,Influenza_A,2013,8,0
2278,2012-2013,2013-08-19,2013-08-24,Southern,Influenza_B,2013,8,0
2279,2012-2013,2013-08-19,2013-08-24,Southern,RSV,2013,8,0
2280,2012-2013,2013-08-26,2013-08-31,Bay Area,Influenza_A,2013,8,0
2281,2012-2013,2013-08-26,2013-08-31,Bay Area,Influenza_B,2013,8,0
2282,2012-2013,2013-08-26,2013-08-31,Bay Area,RSV,2013,8,0
2283,2012-2013,2013-08-26,2013-08-31,Central,Influenza_A,2013,8,0
2284,2012-2013,2013-08-26,2013-08-31,Central,Influenza_B,2013,8,0
2285,2012-2013,2013-08-26,2013-08-31,Central,RSV,2013,8,0
2286,2012-2013,2013-08-26,2013-08-31,Northern,Influenza_A,2013,8,0
2287,2012-2013,2013-08-26,2013-08-31,Northern,Influenza_B,2013,8,0
2288,2012-2013,2013-08-26,2013-08-31,Northern,RSV,2013,8,0
2289,2012-2013,2013-08-26,2013-08-31,Southern,Influenza_A,2013,8,0
2290,2012-2013,2013-08-26,2013-08-31,Southern,Influenza_B,2013,8,0
2291,2012-2013,2013-08-26,2013-08-31,Southern,RSV,2013,8,0
2292,2012-2013,2013-09-02,2013-09-07,Bay Area,Influenza_A,2013,9,0
2293,2012-2013,2013-09-02,2013-09-07,Bay Area,Influenza_B,2013,9,0
2294,2012-2013,2013-09-02,2013-09-07,Bay Area,RSV,2013,9,0
2295,2012-2013,2013-09-02,2013-09-07,Central,Influenza_A,2013,9,0
2296,2012-2013,2013-09-02,2013-09-07,Central,Influenza_B,2013,9,0
2297,2012-2013,2013-09-02,2013-09-07,Central,RSV,2013,9,0
2298,2012-2013,2013-09-02,2013-09-07,Northern,Influenza_A,2013,9,0
2299,2012-2013,2013-09-02,2013-09-07,Northern,Influenza_B,2013,9,0
2300,2012-2013,2013-09-02,2013-09-07,Northern,RSV,2013,9,0
2301,2012-2013,2013-09-02,2013-09-07,Southern,Influenza_A,2013,9,0
2302,2012-2013,2013-09-02,2013-09-07,Southern,Influenza_B,2013,9,0
2303,2012-2013,2013-09-02,2013-09-07,Southern,RSV,2013,9,0
2304,2012-2013,2013-09-09,2013-09-14,Bay Area,Influenza_A,2013,9,0
2305,2012-2013,2013-09-09,2013-09-14,Bay Area,Influenza_B,2013,9,0
2306,2012-2013,2013-09-09,2013-09-14,Bay Area,RSV,2013,9,0
2307,2012-2013,2013-09-09,2013-09-14,Central,Influenza_A,2013,9,0
2308,2012-2013,2013-09-09,2013-09-14,Central,Influenza_B,2013,9,0
2309,2012-2013,2013-09-09,2013-09-14,Central,RSV,2013,9,0
2310,2012-2013,2013-09-09,2013-09-14,Northern,Influenza_A,2013,9,0
2311,2012-2013,2013-09-09,2013-09-14,Northern,Influenza_B,2013,9,0
2312,2012-2013,2013-09-09,2013-09-14,Northern,RSV,2013,9,0
2313,2012-2013,2013-09-09,2013-09-14,Southern,Influenza_A,2013,9,0
2314,2012-2013,2013-09-09,2013-09-14,Southern,Influenza_B,2013,9,0
2315,2012-2013,2013-09-09,2013-09-14,Southern,RSV,2013,9,1
2316,2012-2013,2013-09-16,2013-09-21,Bay Area,Influenza_A,2013,9,0
2317,2012-2013,2013-09-16,2013-09-21,Bay Area,Influenza_B,2013,9,0
2318,2012-2013,2013-09-16,2013-09-21,Bay Area,RSV,2013,9,1
2319,2012-2013,2013-09-16,2013-09-21,Central,Influenza_A,2013,9,0
2320,2012-2013,2013-09-16,2013-09-21,Central,Influenza_B,2013,9,0
2321,2012-2013,2013-09-16,2013-09-21,Central,RSV,2013,9,0
2322,2012-2013,2013-09-16,2013-09-21,Northern,Influenza_A,2013,9,0
2323,2012-2013,2013-09-16,2013-09-21,Northern,Influenza_B,2013,9,0
2324,2012-2013,2013-09-16,2013-09-21,Northern,RSV,2013,9,0
2325,2012-2013,2013-09-16,2013-09-21,Southern,Influenza_A,2013,9,0
2326,2012-2013,2013-09-16,2013-09-21,Southern,Influenza_B,2013,9,0
2327,2012-2013,2013-09-16,2013-09-21,Southern,RSV,2013,9,0
2328,2012-2013,2013-09-23,2013-09-28,Bay Area,Influenza_A,2013,9,0
2329,2012-2013,2013-09-23,2013-09-28,Bay Area,Influenza_B,2013,9,0
2330,2012-2013,2013-09-23,2013-09-28,Bay Area,RSV,2013,9,0
2331,2012-2013,2013-09-23,2013-09-28,Central,Influenza_A,2013,9,0
2332,2012-2013,2013-09-23,2013-09-28,Central,Influenza_B,2013,9,0
2333,2012-2013,2013-09-23,2013-09-28,Central,RSV,2013,9,0
2334,2012-2013,2013-09-23,2013-09-28,Northern,Influenza_A,2013,9,0
2335,2012-2013,2013-09-23,2013-09-28,Northern,Influenza_B,2013,9,0
2336,2012-2013,2013-09-23,2013-09-28,Northern,RSV,2013,9,0
2337,2012-2013,2013-09-23,2013-09-28,Southern,Influenza_A,2013,9,0
2338,2012-2013,2013-09-23,2013-09-28,Southern,Influenza_B,2013,9,0
2339,2012-2013,2013-09-23,2013-09-28,Southern,RSV,2013,9,0
2340,2013-2014,2013-09-30,2013-10-05,Bay Area,Adenovirus,2013,9,2
2341,2013-2014,2013-09-30,2013-10-05,Bay Area,Enterovirus_Rhinovirus,2013,9,41
2342,2013-2014,2013-09-30,2013-10-05,Bay Area,HMPV,2013,9,1
2343,2013-2014,2013-09-30,2013-10-05,Bay Area,Influenza_A,2013,9,0
2344,2013-2014,2013-09-30,2013-10-05,Bay Area,Influenza_B,2013,9,0
2345,2013-2014,2013-09-30,2013-10-05,Bay Area,Parainfluenza_1,2013,9,6
2346,2013-2014,2013-09-30,2013-10-05,Bay Area,Parainfluenza_2,2013,9,1
2347,2013-2014,2013-09-30,2013-10-05,Bay Area,Parainfluenza_3,2013,9,2
2348,2013-2014,2013-09-30,2013-10-05,Bay Area,Parainfluenza_4,2013,9,0
2349,2013-2014,2013-09-30,2013-10-05,Bay Area,Parainfluenza_UnknownType,2013,9,0
2350,2013-2014,2013-09-30,2013-10-05,Bay Area,RSV,2013,9,4
2351,2013-2014,2013-09-30,2013-10-05,Central,Adenovirus,2013,9,0
2352,2013-2014,2013-09-30,2013-10-05,Central,Enterovirus_Rhinovirus,2013,9,28
2353,2013-2014,2013-09-30,2013-10-05,Central,HMPV,2013,9,1
2354,2013-2014,2013-09-30,2013-10-05,Central,Influenza_A,2013,9,0
2355,2013-2014,2013-09-30,2013-10-05,Central,Influenza_B,2013,9,0
2356,2013-2014,2013-09-30,2013-10-05,Central,Parainfluenza_1,2013,9,6
2357,2013-2014,2013-09-30,2013-10-05,Central,Parainfluenza_2,2013,9,0
2358,2013-2014,2013-09-30,2013-10-05,Central,Parainfluenza_3,2013,9,1
2359,2013-2014,2013-09-30,2013-10-05,Central,Parainfluenza_4,2013,9,4
2360,2013-2014,2013-09-30,2013-10-05,Central,Parainfluenza_UnknownType,2013,9,0
2361,2013-2014,2013-09-30,2013-10-05,Central,RSV,2013,9,0
2362,2013-2014,2013-09-30,2013-10-05,Northern,Adenovirus,2013,9,0
2363,2013-2014,2013-09-30,2013-10-05,Northern,Enterovirus_Rhinovirus,2013,9,0
2364,2013-2014,2013-09-30,2013-10-05,Northern,HMPV,2013,9,0
2365,2013-2014,2013-09-30,2013-10-05,Northern,Influenza_A,2013,9,0
2366,2013-2014,2013-09-30,2013-10-05,Northern,Influenza_B,2013,9,0
2367,2013-2014,2013-09-30,2013-10-05,Northern,Parainfluenza_1,2013,9,7
2368,2013-2014,2013-09-30,2013-10-05,Northern,Parainfluenza_2,2013,9,0
2369,2013-2014,2013-09-30,2013-10-05,Northern,Parainfluenza_3,2013,9,0
2370,2013-2014,2013-09-30,2013-10-05,Northern,Parainfluenza_4,2013,9,0
2371,2013-2014,2013-09-30,2013-10-05,Northern,Parainfluenza_UnknownType,2013,9,0
2372,2013-2014,2013-09-30,2013-10-05,Northern,RSV,2013,9,0
2373,2013-2014,2013-09-30,2013-10-05,Southern,Adenovirus,2013,9,1
2374,2013-2014,2013-09-30,2013-10-05,Southern,Enterovirus_Rhinovirus,2013,9,19
2375,2013-2014,2013-09-30,2013-10-05,Southern,HMPV,2013,9,1
2376,2013-2014,2013-09-30,2013-10-05,Southern,Influenza_A,2013,9,0
2377,2013-2014,2013-09-30,2013-10-05,Southern,Influenza_B,2013,9,0
2378,2013-2014,2013-09-30,2013-10-05,Southern,Parainfluenza_1,2013,9,5
2379,2013-2014,2013-09-30,2013-10-05,Southern,Parainfluenza_2,2013,9,0
2380,2013-2014,2013-09-30,2013-10-05,Southern,Parainfluenza_3,2013,9,1
2381,2013-2014,2013-09-30,2013-10-05,Southern,Parainfluenza_4,2013,9,2
2382,2013-2014,2013-09-30,2013-10-05,Southern,Parainfluenza_UnknownType,2013,9,0
2383,2013-2014,2013-09-30,2013-10-05,Southern,RSV,2013,9,1
2384,2013-2014,2013-10-07,2013-10-12,Bay Area,Adenovirus,2013,10,4
2385,2013-2014,2013-10-07,2013-10-12,Bay Area,Enterovirus_Rhinovirus,2013,10,33
2386,2013-2014,2013-10-07,2013-10-12,Bay Area,HMPV,2013,10,1
2387,2013-2014,2013-10-07,2013-10-12,Bay Area,Influenza_A,2013,10,0
2388,2013-2014,2013-10-07,2013-10-12,Bay Area,Influenza_B,2013,10,0
2389,2013-2014,2013-10-07,2013-10-12,Bay Area,Parainfluenza_1,2013,10,5
2390,2013-2014,2013-10-07,2013-10-12,Bay Area,Parainfluenza_2,2013,10,0
2391,2013-2014,2013-10-07,2013-10-12,Bay Area,Parainfluenza_3,2013,10,1
2392,2013-2014,2013-10-07,2013-10-12,Bay Area,Parainfluenza_4,2013,10,0
2393,2013-2014,2013-10-07,2013-10-12,Bay Area,Parainfluenza_UnknownType,2013,10,0
2394,2013-2014,2013-10-07,2013-10-12,Bay Area,RSV,2013,10,3
2395,2013-2014,2013-10-07,2013-10-12,Central,Adenovirus,2013,10,0
2396,2013-2014,2013-10-07,2013-10-12,Central,Enterovirus_Rhinovirus,2013,10,33
2397,2013-2014,2013-10-07,2013-10-12,Central,HMPV,2013,10,1
2398,2013-2014,2013-10-07,2013-10-12,Central,Influenza_A,2013,10,0
2399,2013-2014,2013-10-07,2013-10-12,Central,Influenza_B,2013,10,1
2400,2013-2014,2013-10-07,2013-10-12,Central,Parainfluenza_1,2013,10,13
2401,2013-2014,2013-10-07,2013-10-12,Central,Parainfluenza_2,2013,10,0
2402,2013-2014,2013-10-07,2013-10-12,Central,Parainfluenza_3,2013,10,1
2403,2013-2014,2013-10-07,2013-10-12,Central,Parainfluenza_4,2013,10,2
2404,2013-2014,2013-10-07,2013-10-12,Central,Parainfluenza_UnknownType,2013,10,0
2405,2013-2014,2013-10-07,2013-10-12,Central,RSV,2013,10,1
2406,2013-2014,2013-10-07,2013-10-12,Northern,Adenovirus,2013,10,0
2407,2013-2014,2013-10-07,2013-10-12,Northern,Enterovirus_Rhinovirus,2013,10,0
2408,2013-2014,2013-10-07,2013-10-12,Northern,HMPV,2013,10,0
2409,2013-2014,2013-10-07,2013-10-12,Northern,Influenza_A,2013,10,0
2410,2013-2014,2013-10-07,2013-10-12,Northern,Influenza_B,2013,10,1
2411,2013-2014,2013-10-07,2013-10-12,Northern,Parainfluenza_1,2013,10,0
2412,2013-2014,2013-10-07,2013-10-12,Northern,Parainfluenza_2,2013,10,0
2413,2013-2014,2013-10-07,2013-10-12,Northern,Parainfluenza_3,2013,10,0
2414,2013-2014,2013-10-07,2013-10-12,Northern,Parainfluenza_4,2013,10,0
2415,2013-2014,2013-10-07,2013-10-12,Northern,Parainfluenza_UnknownType,2013,10,0
2416,2013-2014,2013-10-07,2013-10-12,Northern,RSV,2013,10,0
2417,2013-2014,2013-10-07,2013-10-12,Southern,Adenovirus,2013,10,3
2418,2013-2014,2013-10-07,2013-10-12,Southern,Enterovirus_Rhinovirus,2013,10,78
2419,2013-2014,2013-10-07,2013-10-12,Southern,HMPV,2013,10,0
2420,2013-2014,2013-10-07,2013-10-12,Southern,Influenza_A,2013,10,0
2421,2013-2014,2013-10-07,2013-10-12,Southern,Influenza_B,2013,10,0
2422,2013-2014,2013-10-07,2013-10-12,Southern,Parainfluenza_1,2013,10,8
2423,2013-2014,2013-10-07,2013-10-12,Southern,Parainfluenza_2,2013,10,0
2424,2013-2014,2013-10-07,2013-10-12,Southern,Parainfluenza_3,2013,10,1
2425,2013-2014,2013-10-07,2013-10-12,Southern,Parainfluenza_4,2013,10,1
2426,2013-2014,2013-10-07,2013-10-12,Southern,Parainfluenza_UnknownType,2013,10,0
2427,2013-2014,2013-10-07,2013-10-12,Southern,RSV,2013,10,3
2428,2013-2014,2013-10-14,2013-10-19,Bay Area,Adenovirus,2013,10,0
2429,2013-2014,2013-10-14,2013-10-19,Bay Area,Enterovirus_Rhinovirus,2013,10,37
2430,2013-2014,2013-10-14,2013-10-19,Bay Area,HMPV,2013,10,0
2431,2013-2014,2013-10-14,2013-10-19,Bay Area,Influenza_A,2013,10,4
2432,2013-2014,2013-10-14,2013-10-19,Bay Area,Influenza_B,2013,10,0
2433,2013-2014,2013-10-14,2013-10-19,Bay Area,Parainfluenza_1,2013,10,5
2434,2013-2014,2013-10-14,2013-10-19,Bay Area,Parainfluenza_2,2013,10,0
2435,2013-2014,2013-10-14,2013-10-19,Bay Area,Parainfluenza_3,2013,10,0
2436,2013-2014,2013-10-14,2013-10-19,Bay Area,Parainfluenza_4,2013,10,1
2437,2013-2014,2013-10-14,2013-10-19,Bay Area,Parainfluenza_UnknownType,2013,10,0
2438,2013-2014,2013-10-14,2013-10-19,Bay Area,RSV,2013,10,3
2439,2013-2014,2013-10-14,2013-10-19,Central,Adenovirus,2013,10,0
2440,2013-2014,2013-10-14,2013-10-19,Central,Enterovirus_Rhinovirus,2013,10,34
2441,2013-2014,2013-10-14,2013-10-19,Central,HMPV,2013,10,0
2442,2013-2014,2013-10-14,2013-10-19,Central,Influenza_A,2013,10,1
2443,2013-2014,2013-10-14,2013-10-19,Central,Influenza_B,2013,10,0
2444,2013-2014,2013-10-14,2013-10-19,Central,Parainfluenza_1,2013,10,8
2445,2013-2014,2013-10-14,2013-10-19,Central,Parainfluenza_2,2013,10,0
2446,2013-2014,2013-10-14,2013-10-19,Central,Parainfluenza_3,2013,10,0
2447,2013-2014,2013-10-14,2013-10-19,Central,Parainfluenza_4,2013,10,3
2448,2013-2014,2013-10-14,2013-10-19,Central,Parainfluenza_UnknownType,2013,10,0
2449,2013-2014,2013-10-14,2013-10-19,Central,RSV,2013,10,1
2450,2013-2014,2013-10-14,2013-10-19,Northern,Adenovirus,2013,10,0
2451,2013-2014,2013-10-14,2013-10-19,Northern,Enterovirus_Rhinovirus,2013,10,0
2452,2013-2014,2013-10-14,2013-10-19,Northern,HMPV,2013,10,0
2453,2013-2014,2013-10-14,2013-10-19,Northern,Influenza_A,2013,10,0
2454,2013-2014,2013-10-14,2013-10-19,Northern,Influenza_B,2013,10,0
2455,2013-2014,2013-10-14,2013-10-19,Northern,Parainfluenza_1,2013,10,0
2456,2013-2014,2013-10-14,2013-10-19,Northern,Parainfluenza_2,2013,10,0
2457,2013-2014,2013-10-14,2013-10-19,Northern,Parainfluenza_3,2013,10,0
2458,2013-2014,2013-10-14,2013-10-19,Northern,Parainfluenza_4,2013,10,0
2459,2013-2014,2013-10-14,2013-10-19,Northern,Parainfluenza_UnknownType,2013,10,0
2460,2013-2014,2013-10-14,2013-10-19,Northern,RSV,2013,10,0
2461,2013-2014,2013-10-14,2013-10-19,Southern,Adenovirus,2013,10,4
2462,2013-2014,2013-10-14,2013-10-19,Southern,Enterovirus_Rhinovirus,2013,10,30
2463,2013-2014,2013-10-14,2013-10-19,Southern,HMPV,2013,10,3
2464,2013-2014,2013-10-14,2013-10-19,Southern,Influenza_A,2013,10,2
2465,2013-2014,2013-10-14,2013-10-19,Southern,Influenza_B,2013,10,0
2466,2013-2014,2013-10-14,2013-10-19,Southern,Parainfluenza_1,2013,10,5
2467,2013-2014,2013-10-14,2013-10-19,Southern,Parainfluenza_2,2013,10,0
2468,2013-2014,2013-10-14,2013-10-19,Southern,Parainfluenza_3,2013,10,1
2469,2013-2014,2013-10-14,2013-10-19,Southern,Parainfluenza_4,2013,10,2
2470,2013-2014,2013-10-14,2013-10-19,Southern,Parainfluenza_UnknownType,2013,10,0
2471,2013-2014,2013-10-14,2013-10-19,Southern,RSV,2013,10,1
2472,2013-2014,2013-10-21,2013-10-26,Bay Area,Adenovirus,2013,10,2
2473,2013-2014,2013-10-21,2013-10-26,Bay Area,Enterovirus_Rhinovirus,2013,10,36
2474,2013-2014,2013-10-21,2013-10-26,Bay Area,HMPV,2013,10,1
2475,2013-2014,2013-10-21,2013-10-26,Bay Area,Influenza_A,2013,10,4
2476,2013-2014,2013-10-21,2013-10-26,Bay Area,Influenza_B,2013,10,0
2477,2013-2014,2013-10-21,2013-10-26,Bay Area,Parainfluenza_1,2013,10,7
2478,2013-2014,2013-10-21,2013-10-26,Bay Area,Parainfluenza_2,2013,10,0
2479,2013-2014,2013-10-21,2013-10-26,Bay Area,Parainfluenza_3,2013,10,0
2480,2013-2014,2013-10-21,2013-10-26,Bay Area,Parainfluenza_4,2013,10,0
2481,2013-2014,2013-10-21,2013-10-26,Bay Area,Parainfluenza_UnknownType,2013,10,0
2482,2013-2014,2013-10-21,2013-10-26,Bay Area,RSV,2013,10,3
2483,2013-2014,2013-10-21,2013-10-26,Central,Adenovirus,2013,10,1
2484,2013-2014,2013-10-21,2013-10-26,Central,Enterovirus_Rhinovirus,2013,10,23
2485,2013-2014,2013-10-21,2013-10-26,Central,HMPV,2013,10,0
2486,2013-2014,2013-10-21,2013-10-26,Central,Influenza_A,2013,10,2
2487,2013-2014,2013-10-21,2013-10-26,Central,Influenza_B,2013,10,0
2488,2013-2014,2013-10-21,2013-10-26,Central,Parainfluenza_1,2013,10,7
2489,2013-2014,2013-10-21,2013-10-26,Central,Parainfluenza_2,2013,10,0
2490,2013-2014,2013-10-21,2013-10-26,Central,Parainfluenza_3,2013,10,1
2491,2013-2014,2013-10-21,2013-10-26,Central,Parainfluenza_4,2013,10,0
2492,2013-2014,2013-10-21,2013-10-26,Central,Parainfluenza_UnknownType,2013,10,0
2493,2013-2014,2013-10-21,2013-10-26,Central,RSV,2013,10,0
2494,2013-2014,2013-10-21,2013-10-26,Northern,Adenovirus,2013,10,0
2495,2013-2014,2013-10-21,2013-10-26,Northern,Enterovirus_Rhinovirus,2013,10,0
2496,2013-2014,2013-10-21,2013-10-26,Northern,HMPV,2013,10,0
2497,2013-2014,2013-10-21,2013-10-26,Northern,Influenza_A,2013,10,0
2498,2013-2014,2013-10-21,2013-10-26,Northern,Influenza_B,2013,10,0
2499,2013-2014,2013-10-21,2013-10-26,Northern,Parainfluenza_1,2013,10,0
2500,2013-2014,2013-10-21,2013-10-26,Northern,Parainfluenza_2,2013,10,0
2501,2013-2014,2013-10-21,2013-10-26,Northern,Parainfluenza_3,2013,10,0
2502,2013-2014,2013-10-21,2013-10-26,Northern,Parainfluenza_4,2013,10,0
2503,2013-2014,2013-10-21,2013-10-26,Northern,Parainfluenza_UnknownType,2013,10,0
2504,2013-2014,2013-10-21,2013-10-26,Northern,RSV,2013,10,0
2505,2013-2014,2013-10-21,2013-10-26,Southern,Adenovirus,2013,10,3
2506,2013-2014,2013-10-21,2013-10-26,Southern,Enterovirus_Rhinovirus,2013,10,19
2507,2013-2014,2013-10-21,2013-10-26,Southern,HMPV,2013,10,1
2508,2013-2014,2013-10-21,2013-10-26,Southern,Influenza_A,2013,10,2
2509,2013-2014,2013-10-21,2013-10-26,Southern,Influenza_B,2013,10,0
2510,2013-2014,2013-10-21,2013-10-26,Southern,Parainfluenza_1,2013,10,5
2511,2013-2014,2013-10-21,2013-10-26,Southern,Parainfluenza_2,2013,10,0
2512,2013-2014,2013-10-21,2013-10-26,Southern,Parainfluenza_3,2013,10,1
2513,2013-2014,2013-10-21,2013-10-26,Southern,Parainfluenza_4,2013,10,0
2514,2013-2014,2013-10-21,2013-10-26,Southern,Parainfluenza_UnknownType,2013,10,0
2515,2013-2014,2013-10-21,2013-10-26,Southern,RSV,2013,10,3
2516,2013-2014,2013-10-28,2013-11-02,Bay Area,Adenovirus,2013,10,2
2517,2013-2014,2013-10-28,2013-11-02,Bay Area,Enterovirus_Rhinovirus,2013,10,36
2518,2013-2014,2013-10-28,2013-11-02,Bay Area,HMPV,2013,10,1
2519,2013-2014,2013-10-28,2013-11-02,Bay Area,Influenza_A,2013,10,1
2520,2013-2014,2013-10-28,2013-11-02,Bay Area,Influenza_B,2013,10,2
2521,2013-2014,2013-10-28,2013-11-02,Bay Area,Parainfluenza_1,2013,10,10
2522,2013-2014,2013-10-28,2013-11-02,Bay Area,Parainfluenza_2,2013,10,0
2523,2013-2014,2013-10-28,2013-11-02,Bay Area,Parainfluenza_3,2013,10,1
2524,2013-2014,2013-10-28,2013-11-02,Bay Area,Parainfluenza_4,2013,10,0
2525,2013-2014,2013-10-28,2013-11-02,Bay Area,Parainfluenza_UnknownType,2013,10,0
2526,2013-2014,2013-10-28,2013-11-02,Bay Area,RSV,2013,10,5
2527,2013-2014,2013-10-28,2013-11-02,Central,Adenovirus,2013,10,1
2528,2013-2014,2013-10-28,2013-11-02,Central,Enterovirus_Rhinovirus,2013,10,21
2529,2013-2014,2013-10-28,2013-11-02,Central,HMPV,2013,10,0
2530,2013-2014,2013-10-28,2013-11-02,Central,Influenza_A,2013,10,1
2531,2013-2014,2013-10-28,2013-11-02,Central,Influenza_B,2013,10,0
2532,2013-2014,2013-10-28,2013-11-02,Central,Parainfluenza_1,2013,10,3
2533,2013-2014,2013-10-28,2013-11-02,Central,Parainfluenza_2,2013,10,0
