,date_code,region,Respiratory_Virus,Number_Positive
1978,2016-03,Bay Area,Parainfluenza_1,0
1979,2016-03,Bay Area,Parainfluenza_2,1
1980,2016-03,Bay Area,Parainfluenza_3,1
1981,2016-03,Bay Area,Parainfluenza_4,0
1982,2016-03,Bay Area,Parainfluenza_UnknownType,0
1983,2016-03,Bay Area,RSV,234
1984,2016-03,Central,Adenovirus,24
1985,2016-03,Central,Coronavirus_229E,2
1986,2016-03,Central,Coronavirus_HKU1,6
1987,2016-03,Central,Coronavirus_NL63,0
1988,2016-03,Central,Coronavirus_OC43,12
1989,2016-03,Central,Coronavirus_UnknownType,20
1990,2016-03,Central,Enterovirus_Rhinovirus,186
1991,2016-03,Central,HMPV,42
1992,2016-03,Central,Influenza_A,126
1993,2016-03,Central,Influenza_B,202
1994,2016-03,Central,Parainfluenza_1,0
1995,2016-03,Central,Parainfluenza_2,0
1996,2016-03,Central,Parainfluenza_3,3
1997,2016-03,Central,Parainfluenza_4,0
1998,2016-03,Central,Parainfluenza_UnknownType,0
1999,2016-03,Central,RSV,233
2000,2016-03,Northern,Adenovirus,7
2001,2016-03,Northern,Coronavirus_229E,0
2002,2016-03,Northern,Coronavirus_HKU1,0
2003,2016-03,Northern,Coronavirus_NL63,0
2004,2016-03,Northern,Coronavirus_OC43,0
2005,2016-03,Northern,Coronavirus_UnknownType,0
2006,2016-03,Northern,Enterovirus_Rhinovirus,14
2007,2016-03,Northern,HMPV,8
2008,2016-03,Northern,Influenza_A,61
2009,2016-03,Northern,Influenza_B,95
2010,2016-03,Northern,Parainfluenza_1,0
2011,2016-03,Northern,Parainfluenza_2,0
2012,2016-03,Northern,Parainfluenza_3,1
2013,2016-03,Northern,Parainfluenza_4,0
2014,2016-03,Northern,Parainfluenza_UnknownType,0
2015,2016-03,Northern,RSV,100
2016,2016-03,Southern,Adenovirus,95
2017,2016-03,Southern,Coronavirus_229E,3
2018,2016-03,Southern,Coronavirus_HKU1,5
2019,2016-03,Southern,Coronavirus_NL63,2
2020,2016-03,Southern,Coronavirus_OC43,19
2021,2016-03,Southern,Coronavirus_UnknownType,123
2022,2016-03,Southern,Enterovirus_Rhinovirus,606
2023,2016-03,Southern,HMPV,230
2024,2016-03,Southern,Influenza_A,596
2025,2016-03,Southern,Influenza_B,665
2026,2016-03,Southern,Parainfluenza_1,5
2027,2016-03,Southern,Parainfluenza_2,2
2028,2016-03,Southern,Parainfluenza_3,14
2029,2016-03,Southern,Parainfluenza_4,2
2030,2016-03,Southern,Parainfluenza_UnknownType,2
2031,2016-03,Southern,RSV,425
2032,2016-04,Bay Area,Adenovirus,21
2033,2016-04,Bay Area,Coronavirus_229E,0
2034,2016-04,Bay Area,Coronavirus_HKU1,0
2035,2016-04,Bay Area,Coronavirus_NL63,0
2036,2016-04,Bay Area,Coronavirus_OC43,0
2037,2016-04,Bay Area,Coronavirus_UnknownType,0
2038,2016-04,Bay Area,Enterovirus_Rhinovirus,121
2039,2016-04,Bay Area,HMPV,25
2040,2016-04,Bay Area,Influenza_A,140
2041,2016-04,Bay Area,Influenza_B,168
2042,2016-04,Bay Area,Parainfluenza_1,1
2043,2016-04,Bay Area,Parainfluenza_2,0
2044,2016-04,Bay Area,Parainfluenza_3,4
2045,2016-04,Bay Area,Parainfluenza_4,0
2046,2016-04,Bay Area,Parainfluenza_UnknownType,0
2047,2016-04,Bay Area,RSV,58
2048,2016-04,Central,Adenovirus,23
2049,2016-04,Central,Coronavirus_229E,1
2050,2016-04,Central,Coronavirus_HKU1,1
2051,2016-04,Central,Coronavirus_NL63,0
2052,2016-04,Central,Coronavirus_OC43,1
2053,2016-04,Central,Coronavirus_UnknownType,13
2054,2016-04,Central,Enterovirus_Rhinovirus,204
2055,2016-04,Central,HMPV,14
2056,2016-04,Central,Influenza_A,53
2057,2016-04,Central,Influenza_B,35
2058,2016-04,Central,Parainfluenza_1,0
2059,2016-04,Central,Parainfluenza_2,1
2060,2016-04,Central,Parainfluenza_3,7
2061,2016-04,Central,Parainfluenza_4,4
2062,2016-04,Central,Parainfluenza_UnknownType,2
2063,2016-04,Central,RSV,68
2064,2016-04,Northern,Adenovirus,3
2065,2016-04,Northern,Coronavirus_229E,0
2066,2016-04,Northern,Coronavirus_HKU1,0
2067,2016-04,Northern,Coronavirus_NL63,0
2068,2016-04,Northern,Coronavirus_OC43,0
2069,2016-04,Northern,Coronavirus_UnknownType,0
2070,2016-04,Northern,Enterovirus_Rhinovirus,16
2071,2016-04,Northern,HMPV,1
2072,2016-04,Northern,Influenza_A,37
2073,2016-04,Northern,Influenza_B,24
2074,2016-04,Northern,Parainfluenza_1,0
2075,2016-04,Northern,Parainfluenza_2,0
2076,2016-04,Northern,Parainfluenza_3,1
2077,2016-04,Northern,Parainfluenza_4,0
2078,2016-04,Northern,Parainfluenza_UnknownType,0
2079,2016-04,Northern,RSV,28
2080,2016-04,Southern,Adenovirus,96
2081,2016-04,Southern,Coronavirus_229E,3
2082,2016-04,Southern,Coronavirus_HKU1,6
2083,2016-04,Southern,Coronavirus_NL63,0
2084,2016-04,Southern,Coronavirus_OC43,14
2085,2016-04,Southern,Coronavirus_UnknownType,55
2086,2016-04,Southern,Enterovirus_Rhinovirus,640
2087,2016-04,Southern,HMPV,73
2088,2016-04,Southern,Influenza_A,133
2089,2016-04,Southern,Influenza_B,122
2090,2016-04,Southern,Parainfluenza_1,1
2091,2016-04,Southern,Parainfluenza_2,4
2092,2016-04,Southern,Parainfluenza_3,27
2093,2016-04,Southern,Parainfluenza_4,3
2094,2016-04,Southern,Parainfluenza_UnknownType,4
2095,2016-04,Southern,RSV,133
2096,2016-05,Bay Area,Adenovirus,28
2097,2016-05,Bay Area,Coronavirus_229E,0
2098,2016-05,Bay Area,Coronavirus_HKU1,0
2099,2016-05,Bay Area,Coronavirus_NL63,0
2100,2016-05,Bay Area,Coronavirus_OC43,0
2101,2016-05,Bay Area,Coronavirus_UnknownType,0
2102,2016-05,Bay Area,Enterovirus_Rhinovirus,132
2103,2016-05,Bay Area,HMPV,10
2104,2016-05,Bay Area,Influenza_A,39
2105,2016-05,Bay Area,Influenza_B,34
2106,2016-05,Bay Area,Parainfluenza_1,0
2107,2016-05,Bay Area,Parainfluenza_2,0
2108,2016-05,Bay Area,Parainfluenza_3,10
2109,2016-05,Bay Area,Parainfluenza_4,0
2110,2016-05,Bay Area,Parainfluenza_UnknownType,0
2111,2016-05,Bay Area,RSV,13
2112,2016-05,Central,Adenovirus,28
2113,2016-05,Central,Coronavirus_229E,2
2114,2016-05,Central,Coronavirus_HKU1,1
2115,2016-05,Central,Coronavirus_NL63,0
2116,2016-05,Central,Coronavirus_OC43,0
2117,2016-05,Central,Coronavirus_UnknownType,7
2118,2016-05,Central,Enterovirus_Rhinovirus,236
2119,2016-05,Central,HMPV,3
2120,2016-05,Central,Influenza_A,11
2121,2016-05,Central,Influenza_B,12
2122,2016-05,Central,Parainfluenza_1,0
2123,2016-05,Central,Parainfluenza_2,0
2124,2016-05,Central,Parainfluenza_3,16
2125,2016-05,Central,Parainfluenza_4,3
2126,2016-05,Central,Parainfluenza_UnknownType,1
2127,2016-05,Central,RSV,18
2128,2016-05,Northern,Adenovirus,12
2129,2016-05,Northern,Coronavirus_229E,0
2130,2016-05,Northern,Coronavirus_HKU1,0
2131,2016-05,Northern,Coronavirus_NL63,0
2132,2016-05,Northern,Coronavirus_OC43,0
2133,2016-05,Northern,Coronavirus_UnknownType,0
2134,2016-05,Northern,Enterovirus_Rhinovirus,28
2135,2016-05,Northern,HMPV,0
2136,2016-05,Northern,Influenza_A,11
2137,2016-05,Northern,Influenza_B,7
2138,2016-05,Northern,Parainfluenza_1,1
2139,2016-05,Northern,Parainfluenza_2,0
2140,2016-05,Northern,Parainfluenza_3,2
2141,2016-05,Northern,Parainfluenza_4,0
2142,2016-05,Northern,Parainfluenza_UnknownType,0
2143,2016-05,Northern,RSV,6
2144,2016-05,Southern,Adenovirus,50
2145,2016-05,Southern,Coronavirus_229E,2
2146,2016-05,Southern,Coronavirus_HKU1,2
2147,2016-05,Southern,Coronavirus_NL63,0
2148,2016-05,Southern,Coronavirus_OC43,5
2149,2016-05,Southern,Coronavirus_UnknownType,6
2150,2016-05,Southern,Enterovirus_Rhinovirus,326
2151,2016-05,Southern,HMPV,14
2152,2016-05,Southern,Influenza_A,19
2153,2016-05,Southern,Influenza_B,19
2154,2016-05,Southern,Parainfluenza_1,0
2155,2016-05,Southern,Parainfluenza_2,4
2156,2016-05,Southern,Parainfluenza_3,29
2157,2016-05,Southern,Parainfluenza_4,2
2158,2016-05,Southern,Parainfluenza_UnknownType,6
2159,2016-05,Southern,RSV,22
2160,2016-06,Bay Area,Adenovirus,18
2161,2016-06,Bay Area,Coronavirus_229E,0
2162,2016-06,Bay Area,Coronavirus_HKU1,0
2163,2016-06,Bay Area,Coronavirus_NL63,0
2164,2016-06,Bay Area,Coronavirus_OC43,0
2165,2016-06,Bay Area,Coronavirus_UnknownType,0
2166,2016-06,Bay Area,Enterovirus_Rhinovirus,60
2167,2016-06,Bay Area,HMPV,2
2168,2016-06,Bay Area,Influenza_A,5
2169,2016-06,Bay Area,Influenza_B,7
2170,2016-06,Bay Area,Parainfluenza_1,2
2171,2016-06,Bay Area,Parainfluenza_2,0
2172,2016-06,Bay Area,Parainfluenza_3,26
2173,2016-06,Bay Area,Parainfluenza_4,1
2174,2016-06,Bay Area,Parainfluenza_UnknownType,0
2175,2016-06,Bay Area,RSV,0
2176,2016-06,Central,Adenovirus,15
2177,2016-06,Central,Coronavirus_229E,0
2178,2016-06,Central,Coronavirus_HKU1,1
2179,2016-06,Central,Coronavirus_NL63,0
2180,2016-06,Central,Coronavirus_OC43,1
2181,2016-06,Central,Coronavirus_UnknownType,0
2182,2016-06,Central,Enterovirus_Rhinovirus,85
2183,2016-06,Central,HMPV,3
2184,2016-06,Central,Influenza_A,0
2185,2016-06,Central,Influenza_B,1
2186,2016-06,Central,Parainfluenza_1,0
2187,2016-06,Central,Parainfluenza_2,1
2188,2016-06,Central,Parainfluenza_3,22
2189,2016-06,Central,Parainfluenza_4,0
2190,2016-06,Central,Parainfluenza_UnknownType,0
2191,2016-06,Central,RSV,3
2192,2016-06,Northern,Adenovirus,5
2193,2016-06,Northern,Coronavirus_229E,0
2194,2016-06,Northern,Coronavirus_HKU1,0
2195,2016-06,Northern,Coronavirus_NL63,0
2196,2016-06,Northern,Coronavirus_OC43,0
2197,2016-06,Northern,Coronavirus_UnknownType,0
2198,2016-06,Northern,Enterovirus_Rhinovirus,7
2199,2016-06,Northern,HMPV,1
2200,2016-06,Northern,Influenza_A,1
2201,2016-06,Northern,Influenza_B,0
2202,2016-06,Northern,Parainfluenza_1,0
2203,2016-06,Northern,Parainfluenza_2,1
2204,2016-06,Northern,Parainfluenza_3,3
2205,2016-06,Northern,Parainfluenza_4,0
2206,2016-06,Northern,Parainfluenza_UnknownType,0
2207,2016-06,Northern,RSV,2
2208,2016-06,Southern,Adenovirus,25
2209,2016-06,Southern,Coronavirus_229E,4
2210,2016-06,Southern,Coronavirus_HKU1,1
2211,2016-06,Southern,Coronavirus_NL63,0
2212,2016-06,Southern,Coronavirus_OC43,1
2213,2016-06,Southern,Coronavirus_UnknownType,0
2214,2016-06,Southern,Enterovirus_Rhinovirus,134
2215,2016-06,Southern,HMPV,4
2216,2016-06,Southern,Influenza_A,2
2217,2016-06,Southern,Influenza_B,1
2218,2016-06,Southern,Parainfluenza_1,0
2219,2016-06,Southern,Parainfluenza_2,1
2220,2016-06,Southern,Parainfluenza_3,35
2221,2016-06,Southern,Parainfluenza_4,3
2222,2016-06,Southern,Parainfluenza_UnknownType,13
2223,2016-06,Southern,RSV,7
2224,2016-07,Bay Area,Adenovirus,6
2225,2016-07,Bay Area,Coronavirus_229E,0
2226,2016-07,Bay Area,Coronavirus_HKU1,0
2227,2016-07,Bay Area,Coronavirus_NL63,0
2228,2016-07,Bay Area,Coronavirus_OC43,0
2229,2016-07,Bay Area,Coronavirus_UnknownType,0
2230,2016-07,Bay Area,Enterovirus_Rhinovirus,35
2231,2016-07,Bay Area,HMPV,3
2232,2016-07,Bay Area,Influenza_A,4
2233,2016-07,Bay Area,Influenza_B,0
2234,2016-07,Bay Area,Parainfluenza_1,1
2235,2016-07,Bay Area,Parainfluenza_2,0
2236,2016-07,Bay Area,Parainfluenza_3,26
2237,2016-07,Bay Area,Parainfluenza_4,0
2238,2016-07,Bay Area,Parainfluenza_UnknownType,0
2239,2016-07,Bay Area,RSV,3
2240,2016-07,Central,Adenovirus,5
2241,2016-07,Central,Coronavirus_229E,1
2242,2016-07,Central,Coronavirus_HKU1,0
2243,2016-07,Central,Coronavirus_NL63,0
2244,2016-07,Central,Coronavirus_OC43,3
2245,2016-07,Central,Coronavirus_UnknownType,0
2246,2016-07,Central,Enterovirus_Rhinovirus,28
2247,2016-07,Central,HMPV,1
2248,2016-07,Central,Influenza_A,0
2249,2016-07,Central,Influenza_B,1
2250,2016-07,Central,Parainfluenza_1,0
2251,2016-07,Central,Parainfluenza_2,0
2252,2016-07,Central,Parainfluenza_3,18
2253,2016-07,Central,Parainfluenza_4,1
2254,2016-07,Central,Parainfluenza_UnknownType,0
2255,2016-07,Central,RSV,1
2256,2016-07,Northern,Adenovirus,3
2257,2016-07,Northern,Coronavirus_229E,0
2258,2016-07,Northern,Coronavirus_HKU1,0
2259,2016-07,Northern,Coronavirus_NL63,0
2260,2016-07,Northern,Coronavirus_OC43,0
2261,2016-07,Northern,Coronavirus_UnknownType,0
2262,2016-07,Northern,Enterovirus_Rhinovirus,5
2263,2016-07,Northern,HMPV,1
2264,2016-07,Northern,Influenza_A,1
2265,2016-07,Northern,Influenza_B,0
2266,2016-07,Northern,Parainfluenza_1,0
2267,2016-07,Northern,Parainfluenza_2,1
2268,2016-07,Northern,Parainfluenza_3,2
2269,2016-07,Northern,Parainfluenza_4,0
2270,2016-07,Northern,Parainfluenza_UnknownType,0
2271,2016-07,Northern,RSV,0
2272,2016-07,Southern,Adenovirus,34
2273,2016-07,Southern,Coronavirus_229E,0
2274,2016-07,Southern,Coronavirus_HKU1,1
2275,2016-07,Southern,Coronavirus_NL63,0
2276,2016-07,Southern,Coronavirus_OC43,2
2277,2016-07,Southern,Coronavirus_UnknownType,4
2278,2016-07,Southern,Enterovirus_Rhinovirus,168
2279,2016-07,Southern,HMPV,4
2280,2016-07,Southern,Influenza_A,5
2281,2016-07,Southern,Influenza_B,2
2282,2016-07,Southern,Parainfluenza_1,2
2283,2016-07,Southern,Parainfluenza_2,10
2284,2016-07,Southern,Parainfluenza_3,70
2285,2016-07,Southern,Parainfluenza_4,4
2286,2016-07,Southern,Parainfluenza_UnknownType,0
2287,2016-07,Southern,RSV,5
2288,2016-08,Bay Area,Adenovirus,7
2289,2016-08,Bay Area,Coronavirus_229E,0
2290,2016-08,Bay Area,Coronavirus_HKU1,0
2291,2016-08,Bay Area,Coronavirus_NL63,0
2292,2016-08,Bay Area,Coronavirus_OC43,0
2293,2016-08,Bay Area,Coronavirus_UnknownType,0
2294,2016-08,Bay Area,Enterovirus_Rhinovirus,75
2295,2016-08,Bay Area,HMPV,5
2296,2016-08,Bay Area,Influenza_A,6
2297,2016-08,Bay Area,Influenza_B,1
2298,2016-08,Bay Area,Parainfluenza_1,2
2299,2016-08,Bay Area,Parainfluenza_2,3
2300,2016-08,Bay Area,Parainfluenza_3,25
2301,2016-08,Bay Area,Parainfluenza_4,0
2302,2016-08,Bay Area,Parainfluenza_UnknownType,0
2303,2016-08,Bay Area,RSV,4
2304,2016-08,Central,Adenovirus,13
2305,2016-08,Central,Coronavirus_229E,2
2306,2016-08,Central,Coronavirus_HKU1,0
2307,2016-08,Central,Coronavirus_NL63,0
2308,2016-08,Central,Coronavirus_OC43,3
2309,2016-08,Central,Coronavirus_UnknownType,0
2310,2016-08,Central,Enterovirus_Rhinovirus,56
2311,2016-08,Central,HMPV,2
2312,2016-08,Central,Influenza_A,0
2313,2016-08,Central,Influenza_B,0
2314,2016-08,Central,Parainfluenza_1,0
2315,2016-08,Central,Parainfluenza_2,2
2316,2016-08,Central,Parainfluenza_3,23
2317,2016-08,Central,Parainfluenza_4,0
2318,2016-08,Central,Parainfluenza_UnknownType,0
2319,2016-08,Central,RSV,3
2320,2016-08,Northern,Adenovirus,1
2321,2016-08,Northern,Coronavirus_229E,0
2322,2016-08,Northern,Coronavirus_HKU1,0
2323,2016-08,Northern,Coronavirus_NL63,0
2324,2016-08,Northern,Coronavirus_OC43,0
2325,2016-08,Northern,Coronavirus_UnknownType,0
2326,2016-08,Northern,Enterovirus_Rhinovirus,7
2327,2016-08,Northern,HMPV,0
2328,2016-08,Northern,Influenza_A,3
2329,2016-08,Northern,Influenza_B,0
2330,2016-08,Northern,Parainfluenza_1,1
2331,2016-08,Northern,Parainfluenza_2,0
2332,2016-08,Northern,Parainfluenza_3,10
2333,2016-08,Northern,Parainfluenza_4,0
2334,2016-08,Northern,Parainfluenza_UnknownType,0
2335,2016-08,Northern,RSV,2
2336,2016-08,Southern,Adenovirus,24
2337,2016-08,Southern,Coronavirus_229E,0
2338,2016-08,Southern,Coronavirus_HKU1,0
2339,2016-08,Southern,Coronavirus_NL63,0
2340,2016-08,Southern,Coronavirus_OC43,7
2341,2016-08,Southern,Coronavirus_UnknownType,9
2342,2016-08,Southern,Enterovirus_Rhinovirus,388
2343,2016-08,Southern,HMPV,6
2344,2016-08,Southern,Influenza_A,7
2345,2016-08,Southern,Influenza_B,1
2346,2016-08,Southern,Parainfluenza_1,4
2347,2016-08,Southern,Parainfluenza_2,13
2348,2016-08,Southern,Parainfluenza_3,82
2349,2016-08,Southern,Parainfluenza_4,8
2350,2016-08,Southern,Parainfluenza_UnknownType,0
2351,2016-08,Southern,RSV,12
2352,2016-09,Bay Area,Adenovirus,8
2353,2016-09,Bay Area,Coronavirus_229E,0
2354,2016-09,Bay Area,Coronavirus_HKU1,0
2355,2016-09,Bay Area,Coronavirus_NL63,0
2356,2016-09,Bay Area,Coronavirus_OC43,0
2357,2016-09,Bay Area,Coronavirus_UnknownType,0
2358,2016-09,Bay Area,Enterovirus_Rhinovirus,119
2359,2016-09,Bay Area,HMPV,3
2360,2016-09,Bay Area,Influenza_A,10
2361,2016-09,Bay Area,Influenza_B,2
2362,2016-09,Bay Area,Parainfluenza_1,4
2363,2016-09,Bay Area,Parainfluenza_2,4
2364,2016-09,Bay Area,Parainfluenza_3,14
2365,2016-09,Bay Area,Parainfluenza_4,0
2366,2016-09,Bay Area,Parainfluenza_UnknownType,0
2367,2016-09,Bay Area,RSV,11
2368,2016-09,Central,Adenovirus,21
2369,2016-09,Central,Coronavirus_229E,1
2370,2016-09,Central,Coronavirus_HKU1,1
2371,2016-09,Central,Coronavirus_NL63,1
2372,2016-09,Central,Coronavirus_OC43,3
2373,2016-09,Central,Coronavirus_UnknownType,0
2374,2016-09,Central,Enterovirus_Rhinovirus,177
2375,2016-09,Central,HMPV,0
2376,2016-09,Central,Influenza_A,7
2377,2016-09,Central,Influenza_B,0
2378,2016-09,Central,Parainfluenza_1,1
2379,2016-09,Central,Parainfluenza_2,8
2380,2016-09,Central,Parainfluenza_3,27
2381,2016-09,Central,Parainfluenza_4,1
2382,2016-09,Central,Parainfluenza_UnknownType,0
2383,2016-09,Central,RSV,6
2384,2016-09,Northern,Adenovirus,3
2385,2016-09,Northern,Coronavirus_229E,0
2386,2016-09,Northern,Coronavirus_HKU1,0
2387,2016-09,Northern,Coronavirus_NL63,0
2388,2016-09,Northern,Coronavirus_OC43,0
2389,2016-09,Northern,Coronavirus_UnknownType,0
2390,2016-09,Northern,Enterovirus_Rhinovirus,17
2391,2016-09,Northern,HMPV,0
2392,2016-09,Northern,Influenza_A,2
2393,2016-09,Northern,Influenza_B,0
2394,2016-09,Northern,Parainfluenza_1,0
2395,2016-09,Northern,Parainfluenza_2,2
2396,2016-09,Northern,Parainfluenza_3,3
2397,2016-09,Northern,Parainfluenza_4,0
2398,2016-09,Northern,Parainfluenza_UnknownType,0
2399,2016-09,Northern,RSV,0
2400,2016-09,Southern,Adenovirus,36
2401,2016-09,Southern,Coronavirus_229E,0
2402,2016-09,Southern,Coronavirus_HKU1,0
2403,2016-09,Southern,Coronavirus_NL63,0
2404,2016-09,Southern,Coronavirus_OC43,0
2405,2016-09,Southern,Coronavirus_UnknownType,20
2406,2016-09,Southern,Enterovirus_Rhinovirus,808
2407,2016-09,Southern,HMPV,6
2408,2016-09,Southern,Influenza_A,29
2409,2016-09,Southern,Influenza_B,7
2410,2016-09,Southern,Parainfluenza_1,3
2411,2016-09,Southern,Parainfluenza_2,63
2412,2016-09,Southern,Parainfluenza_3,89
2413,2016-09,Southern,Parainfluenza_4,22
2414,2016-09,Southern,Parainfluenza_UnknownType,0
2415,2016-09,Southern,RSV,45
2416,2016-10,Bay Area,Adenovirus,12
2417,2016-10,Bay Area,Coronavirus_229E,0
2418,2016-10,Bay Area,Coronavirus_HKU1,0
2419,2016-10,Bay Area,Coronavirus_NL63,0
2420,2016-10,Bay Area,Coronavirus_OC43,0
2421,2016-10,Bay Area,Coronavirus_UnknownType,0
2422,2016-10,Bay Area,Enterovirus_Rhinovirus,101
2423,2016-10,Bay Area,HMPV,3
2424,2016-10,Bay Area,Influenza_A,88
2425,2016-10,Bay Area,Influenza_B,7
2426,2016-10,Bay Area,Parainfluenza_1,0
2427,2016-10,Bay Area,Parainfluenza_2,12
2428,2016-10,Bay Area,Parainfluenza_3,27
2429,2016-10,Bay Area,Parainfluenza_4,0
2430,2016-10,Bay Area,Parainfluenza_UnknownType,0
2431,2016-10,Bay Area,RSV,43
2432,2016-10,Central,Adenovirus,13
2433,2016-10,Central,Coronavirus_229E,0
2434,2016-10,Central,Coronavirus_HKU1,0
2435,2016-10,Central,Coronavirus_NL63,1
2436,2016-10,Central,Coronavirus_OC43,3
2437,2016-10,Central,Coronavirus_UnknownType,0
2438,2016-10,Central,Enterovirus_Rhinovirus,67
2439,2016-10,Central,HMPV,0
2440,2016-10,Central,Influenza_A,10
2441,2016-10,Central,Influenza_B,1
2442,2016-10,Central,Parainfluenza_1,1
2443,2016-10,Central,Parainfluenza_2,7
2444,2016-10,Central,Parainfluenza_3,31
2445,2016-10,Central,Parainfluenza_4,2
2446,2016-10,Central,Parainfluenza_UnknownType,0
2447,2016-10,Central,RSV,4
2448,2016-10,Northern,Adenovirus,0
2449,2016-10,Northern,Coronavirus_229E,0
2450,2016-10,Northern,Coronavirus_HKU1,0
2451,2016-10,Northern,Coronavirus_NL63,0
2452,2016-10,Northern,Coronavirus_OC43,0
2453,2016-10,Northern,Coronavirus_UnknownType,0
2454,2016-10,Northern,Enterovirus_Rhinovirus,23
2455,2016-10,Northern,HMPV,0
2456,2016-10,Northern,Influenza_A,27
2457,2016-10,Northern,Influenza_B,1
2458,2016-10,Northern,Parainfluenza_1,1
2459,2016-10,Northern,Parainfluenza_2,5
2460,2016-10,Northern,Parainfluenza_3,6
2461,2016-10,Northern,Parainfluenza_4,0
2462,2016-10,Northern,Parainfluenza_UnknownType,0
2463,2016-10,Northern,RSV,9
2464,2016-10,Southern,Adenovirus,55
2465,2016-10,Southern,Coronavirus_229E,1
2466,2016-10,Southern,Coronavirus_HKU1,0
2467,2016-10,Southern,Coronavirus_NL63,0
2468,2016-10,Southern,Coronavirus_OC43,1
2469,2016-10,Southern,Coronavirus_UnknownType,24
2470,2016-10,Southern,Enterovirus_Rhinovirus,725
2471,2016-10,Southern,HMPV,7
2472,2016-10,Southern,Influenza_A,54
2473,2016-10,Southern,Influenza_B,5
2474,2016-10,Southern,Parainfluenza_1,4
2475,2016-10,Southern,Parainfluenza_2,237
2476,2016-10,Southern,Parainfluenza_3,95
2477,2016-10,Southern,Parainfluenza_4,43
2478,2016-10,Southern,Parainfluenza_UnknownType,0
2479,2016-10,Southern,RSV,88
2480,2016-11,Bay Area,Adenovirus,5
2481,2016-11,Bay Area,Coronavirus_229E,0
2482,2016-11,Bay Area,Coronavirus_HKU1,0
2483,2016-11,Bay Area,Coronavirus_NL63,0
2484,2016-11,Bay Area,Coronavirus_OC43,0
2485,2016-11,Bay Area,Coronavirus_UnknownType,0
2486,2016-11,Bay Area,Enterovirus_Rhinovirus,100
2487,2016-11,Bay Area,HMPV,1
2488,2016-11,Bay Area,Influenza_A,194
2489,2016-11,Bay Area,Influenza_B,7
2490,2016-11,Bay Area,Parainfluenza_1,0
2491,2016-11,Bay Area,Parainfluenza_2,19
2492,2016-11,Bay Area,Parainfluenza_3,10
2493,2016-11,Bay Area,Parainfluenza_4,0
2494,2016-11,Bay Area,Parainfluenza_UnknownType,0
2495,2016-11,Bay Area,RSV,139
2496,2016-11,Central,Adenovirus,10
2497,2016-11,Central,Coronavirus_229E,3
2498,2016-11,Central,Coronavirus_HKU1,0
2499,2016-11,Central,Coronavirus_NL63,1
2500,2016-11,Central,Coronavirus_OC43,6
2501,2016-11,Central,Coronavirus_UnknownType,0
2502,2016-11,Central,Enterovirus_Rhinovirus,78
2503,2016-11,Central,HMPV,2
2504,2016-11,Central,Influenza_A,18
2505,2016-11,Central,Influenza_B,1
2506,2016-11,Central,Parainfluenza_1,1
2507,2016-11,Central,Parainfluenza_2,19
2508,2016-11,Central,Parainfluenza_3,8
2509,2016-11,Central,Parainfluenza_4,2
2510,2016-11,Central,Parainfluenza_UnknownType,0
2511,2016-11,Central,RSV,60
2512,2016-11,Northern,Adenovirus,2
2513,2016-11,Northern,Coronavirus_229E,0
2514,2016-11,Northern,Coronavirus_HKU1,0
2515,2016-11,Northern,Coronavirus_NL63,0
2516,2016-11,Northern,Coronavirus_OC43,0
2517,2016-11,Northern,Coronavirus_UnknownType,0
2518,2016-11,Northern,Enterovirus_Rhinovirus,24
2519,2016-11,Northern,HMPV,0
2520,2016-11,Northern,Influenza_A,39
2521,2016-11,Northern,Influenza_B,0
2522,2016-11,Northern,Parainfluenza_1,0
2523,2016-11,Northern,Parainfluenza_2,3
2524,2016-11,Northern,Parainfluenza_3,4
2525,2016-11,Northern,Parainfluenza_4,0
2526,2016-11,Northern,Parainfluenza_UnknownType,0
2527,2016-11,Northern,RSV,37
2528,2016-11,Southern,Adenovirus,59
2529,2016-11,Southern,Coronavirus_229E,0
2530,2016-11,Southern,Coronavirus_HKU1,0
