,season,date_code,weekending,region,Respiratory_Virus,year,month,Number_Positive
4005,2013-2014,2014-08-11,2014-08-10,Northern,Influenza_AH3,2014,8,0
4006,2013-2014,2014-08-11,2014-08-10,Northern,Influenza_ANotSubtyped,2014,8,0
4007,2013-2014,2014-08-11,2014-08-10,Northern,Influenza_B,2014,8,0
4008,2013-2014,2014-08-11,2014-08-10,Southern,Influenza_AH1pdm09,2014,8,0
4009,2013-2014,2014-08-11,2014-08-10,Southern,Influenza_AH3,2014,8,1
4010,2013-2014,2014-08-11,2014-08-10,Southern,Influenza_ANotSubtyped,2014,8,0
4011,2013-2014,2014-08-11,2014-08-10,Southern,Influenza_B,2014,8,0
4012,2013-2014,2014-08-18,2014-08-17,Bay Area,Influenza_AH1pdm09,2014,8,0
4013,2013-2014,2014-08-18,2014-08-17,Bay Area,Influenza_AH3,2014,8,7
4014,2013-2014,2014-08-18,2014-08-17,Bay Area,Influenza_ANotSubtyped,2014,8,0
4015,2013-2014,2014-08-18,2014-08-17,Bay Area,Influenza_B,2014,8,0
4016,2013-2014,2014-08-18,2014-08-17,Central,Influenza_AH1pdm09,2014,8,0
4017,2013-2014,2014-08-18,2014-08-17,Central,Influenza_AH3,2014,8,0
4018,2013-2014,2014-08-18,2014-08-17,Central,Influenza_ANotSubtyped,2014,8,0
4019,2013-2014,2014-08-18,2014-08-17,Central,Influenza_B,2014,8,0
4020,2013-2014,2014-08-18,2014-08-17,Northern,Influenza_AH1pdm09,2014,8,0
4021,2013-2014,2014-08-18,2014-08-17,Northern,Influenza_AH3,2014,8,0
4022,2013-2014,2014-08-18,2014-08-17,Northern,Influenza_ANotSubtyped,2014,8,0
4023,2013-2014,2014-08-18,2014-08-17,Northern,Influenza_B,2014,8,0
4024,2013-2014,2014-08-18,2014-08-17,Southern,Influenza_AH1pdm09,2014,8,1
4025,2013-2014,2014-08-18,2014-08-17,Southern,Influenza_AH3,2014,8,0
4026,2013-2014,2014-08-18,2014-08-17,Southern,Influenza_ANotSubtyped,2014,8,0
4027,2013-2014,2014-08-18,2014-08-17,Southern,Influenza_B,2014,8,0
4028,2013-2014,2014-08-25,2014-08-24,Bay Area,Influenza_AH1pdm09,2014,8,0
4029,2013-2014,2014-08-25,2014-08-24,Bay Area,Influenza_AH3,2014,8,2
4030,2013-2014,2014-08-25,2014-08-24,Bay Area,Influenza_ANotSubtyped,2014,8,0
4031,2013-2014,2014-08-25,2014-08-24,Bay Area,Influenza_B,2014,8,0
4032,2013-2014,2014-08-25,2014-08-24,Central,Influenza_AH1pdm09,2014,8,0
4033,2013-2014,2014-08-25,2014-08-24,Central,Influenza_AH3,2014,8,0
4034,2013-2014,2014-08-25,2014-08-24,Central,Influenza_ANotSubtyped,2014,8,0
4035,2013-2014,2014-08-25,2014-08-24,Central,Influenza_B,2014,8,0
4036,2013-2014,2014-08-25,2014-08-24,Northern,Influenza_AH1pdm09,2014,8,0
4037,2013-2014,2014-08-25,2014-08-24,Northern,Influenza_AH3,2014,8,0
4038,2013-2014,2014-08-25,2014-08-24,Northern,Influenza_ANotSubtyped,2014,8,0
4039,2013-2014,2014-08-25,2014-08-24,Northern,Influenza_B,2014,8,0
4040,2013-2014,2014-08-25,2014-08-24,Southern,Influenza_AH1pdm09,2014,8,0
4041,2013-2014,2014-08-25,2014-08-24,Southern,Influenza_AH3,2014,8,0
4042,2013-2014,2014-08-25,2014-08-24,Southern,Influenza_ANotSubtyped,2014,8,0
4043,2013-2014,2014-08-25,2014-08-24,Southern,Influenza_B,2014,8,1
4044,2013-2014,2014-09-01,2014-08-31,Bay Area,Influenza_AH1pdm09,2014,9,0
4045,2013-2014,2014-09-01,2014-08-31,Bay Area,Influenza_AH3,2014,9,0
4046,2013-2014,2014-09-01,2014-08-31,Bay Area,Influenza_ANotSubtyped,2014,9,0
4047,2013-2014,2014-09-01,2014-08-31,Bay Area,Influenza_B,2014,9,0
4048,2013-2014,2014-09-01,2014-08-31,Central,Influenza_AH1pdm09,2014,9,0
4049,2013-2014,2014-09-01,2014-08-31,Central,Influenza_AH3,2014,9,0
4050,2013-2014,2014-09-01,2014-08-31,Central,Influenza_ANotSubtyped,2014,9,0
4051,2013-2014,2014-09-01,2014-08-31,Central,Influenza_B,2014,9,0
4052,2013-2014,2014-09-01,2014-08-31,Northern,Influenza_AH1pdm09,2014,9,0
4053,2013-2014,2014-09-01,2014-08-31,Northern,Influenza_AH3,2014,9,0
4054,2013-2014,2014-09-01,2014-08-31,Northern,Influenza_ANotSubtyped,2014,9,0
4055,2013-2014,2014-09-01,2014-08-31,Northern,Influenza_B,2014,9,0
4056,2013-2014,2014-09-01,2014-08-31,Southern,Influenza_AH1pdm09,2014,9,0
4057,2013-2014,2014-09-01,2014-08-31,Southern,Influenza_AH3,2014,9,1
4058,2013-2014,2014-09-01,2014-08-31,Southern,Influenza_ANotSubtyped,2014,9,0
4059,2013-2014,2014-09-01,2014-08-31,Southern,Influenza_B,2014,9,0
4060,2013-2014,2014-09-08,2014-09-07,Bay Area,Influenza_AH1pdm09,2014,9,0
4061,2013-2014,2014-09-08,2014-09-07,Bay Area,Influenza_AH3,2014,9,0
4062,2013-2014,2014-09-08,2014-09-07,Bay Area,Influenza_ANotSubtyped,2014,9,0
4063,2013-2014,2014-09-08,2014-09-07,Bay Area,Influenza_B,2014,9,0
4064,2013-2014,2014-09-08,2014-09-07,Central,Influenza_AH1pdm09,2014,9,0
4065,2013-2014,2014-09-08,2014-09-07,Central,Influenza_AH3,2014,9,1
4066,2013-2014,2014-09-08,2014-09-07,Central,Influenza_ANotSubtyped,2014,9,0
4067,2013-2014,2014-09-08,2014-09-07,Central,Influenza_B,2014,9,0
4068,2013-2014,2014-09-08,2014-09-07,Northern,Influenza_AH1pdm09,2014,9,0
4069,2013-2014,2014-09-08,2014-09-07,Northern,Influenza_AH3,2014,9,0
4070,2013-2014,2014-09-08,2014-09-07,Northern,Influenza_ANotSubtyped,2014,9,0
4071,2013-2014,2014-09-08,2014-09-07,Northern,Influenza_B,2014,9,0
4072,2013-2014,2014-09-08,2014-09-07,Southern,Influenza_AH1pdm09,2014,9,0
4073,2013-2014,2014-09-08,2014-09-07,Southern,Influenza_AH3,2014,9,0
4074,2013-2014,2014-09-08,2014-09-07,Southern,Influenza_ANotSubtyped,2014,9,0
4075,2013-2014,2014-09-08,2014-09-07,Southern,Influenza_B,2014,9,2
4076,2013-2014,2014-09-15,2014-09-14,Bay Area,Influenza_AH1pdm09,2014,9,0
4077,2013-2014,2014-09-15,2014-09-14,Bay Area,Influenza_AH3,2014,9,1
4078,2013-2014,2014-09-15,2014-09-14,Bay Area,Influenza_ANotSubtyped,2014,9,0
4079,2013-2014,2014-09-15,2014-09-14,Bay Area,Influenza_B,2014,9,0
4080,2013-2014,2014-09-15,2014-09-14,Central,Influenza_AH1pdm09,2014,9,0
4081,2013-2014,2014-09-15,2014-09-14,Central,Influenza_AH3,2014,9,0
4082,2013-2014,2014-09-15,2014-09-14,Central,Influenza_ANotSubtyped,2014,9,0
4083,2013-2014,2014-09-15,2014-09-14,Central,Influenza_B,2014,9,0
4084,2013-2014,2014-09-15,2014-09-14,Northern,Influenza_AH1pdm09,2014,9,0
4085,2013-2014,2014-09-15,2014-09-14,Northern,Influenza_AH3,2014,9,0
4086,2013-2014,2014-09-15,2014-09-14,Northern,Influenza_ANotSubtyped,2014,9,0
4087,2013-2014,2014-09-15,2014-09-14,Northern,Influenza_B,2014,9,0
4088,2013-2014,2014-09-15,2014-09-14,Southern,Influenza_AH1pdm09,2014,9,0
4089,2013-2014,2014-09-15,2014-09-14,Southern,Influenza_AH3,2014,9,0
4090,2013-2014,2014-09-15,2014-09-14,Southern,Influenza_ANotSubtyped,2014,9,0
4091,2013-2014,2014-09-15,2014-09-14,Southern,Influenza_B,2014,9,0
4092,2013-2014,2014-09-22,2014-09-21,Bay Area,Influenza_AH1pdm09,2014,9,0
4093,2013-2014,2014-09-22,2014-09-21,Bay Area,Influenza_AH3,2014,9,2
4094,2013-2014,2014-09-22,2014-09-21,Bay Area,Influenza_ANotSubtyped,2014,9,4
4095,2013-2014,2014-09-22,2014-09-21,Bay Area,Influenza_B,2014,9,0
4096,2013-2014,2014-09-22,2014-09-21,Central,Influenza_AH1pdm09,2014,9,0
4097,2013-2014,2014-09-22,2014-09-21,Central,Influenza_AH3,2014,9,0
4098,2013-2014,2014-09-22,2014-09-21,Central,Influenza_ANotSubtyped,2014,9,0
4099,2013-2014,2014-09-22,2014-09-21,Central,Influenza_B,2014,9,0
4100,2013-2014,2014-09-22,2014-09-21,Northern,Influenza_AH1pdm09,2014,9,0
4101,2013-2014,2014-09-22,2014-09-21,Northern,Influenza_AH3,2014,9,0
4102,2013-2014,2014-09-22,2014-09-21,Northern,Influenza_ANotSubtyped,2014,9,0
4103,2013-2014,2014-09-22,2014-09-21,Northern,Influenza_B,2014,9,0
4104,2013-2014,2014-09-22,2014-09-21,Southern,Influenza_AH1pdm09,2014,9,1
4105,2013-2014,2014-09-22,2014-09-21,Southern,Influenza_AH3,2014,9,2
4106,2013-2014,2014-09-22,2014-09-21,Southern,Influenza_ANotSubtyped,2014,9,0
4107,2013-2014,2014-09-22,2014-09-21,Southern,Influenza_B,2014,9,0
4108,2014-2015,2014-09-29,2014-09-28,Bay Area,Influenza_AH1pdm09,2014,9,0
4109,2014-2015,2014-09-29,2014-09-28,Bay Area,Influenza_AH3,2014,9,2
4110,2014-2015,2014-09-29,2014-09-28,Bay Area,Influenza_ANotSubtyped,2014,9,0
4111,2014-2015,2014-09-29,2014-09-28,Bay Area,Influenza_B,2014,9,0
4112,2014-2015,2014-09-29,2014-09-28,Bay Area,Influenza_BNotLineageTyped,2014,9,0
4113,2014-2015,2014-09-29,2014-09-28,Bay Area,Influenza_BVictoria,2014,9,0
4114,2014-2015,2014-09-29,2014-09-28,Bay Area,Influenza_BYamagata,2014,9,0
4115,2014-2015,2014-09-29,2014-09-28,Central,Influenza_AH1pdm09,2014,9,0
4116,2014-2015,2014-09-29,2014-09-28,Central,Influenza_AH3,2014,9,1
4117,2014-2015,2014-09-29,2014-09-28,Central,Influenza_ANotSubtyped,2014,9,0
4118,2014-2015,2014-09-29,2014-09-28,Central,Influenza_B,2014,9,1
4119,2014-2015,2014-09-29,2014-09-28,Central,Influenza_BNotLineageTyped,2014,9,1
4120,2014-2015,2014-09-29,2014-09-28,Central,Influenza_BVictoria,2014,9,0
4121,2014-2015,2014-09-29,2014-09-28,Central,Influenza_BYamagata,2014,9,0
4122,2014-2015,2014-09-29,2014-09-28,Northern,Influenza_AH1pdm09,2014,9,0
4123,2014-2015,2014-09-29,2014-09-28,Northern,Influenza_AH3,2014,9,0
4124,2014-2015,2014-09-29,2014-09-28,Northern,Influenza_ANotSubtyped,2014,9,0
4125,2014-2015,2014-09-29,2014-09-28,Northern,Influenza_B,2014,9,0
4126,2014-2015,2014-09-29,2014-09-28,Northern,Influenza_BNotLineageTyped,2014,9,0
4127,2014-2015,2014-09-29,2014-09-28,Northern,Influenza_BVictoria,2014,9,0
4128,2014-2015,2014-09-29,2014-09-28,Northern,Influenza_BYamagata,2014,9,0
4129,2014-2015,2014-09-29,2014-09-28,Southern,Influenza_AH1pdm09,2014,9,0
4130,2014-2015,2014-09-29,2014-09-28,Southern,Influenza_AH3,2014,9,1
4131,2014-2015,2014-09-29,2014-09-28,Southern,Influenza_ANotSubtyped,2014,9,0
4132,2014-2015,2014-09-29,2014-09-28,Southern,Influenza_B,2014,9,1
4133,2014-2015,2014-09-29,2014-09-28,Southern,Influenza_BNotLineageTyped,2014,9,1
4134,2014-2015,2014-09-29,2014-09-28,Southern,Influenza_BVictoria,2014,9,0
4135,2014-2015,2014-09-29,2014-09-28,Southern,Influenza_BYamagata,2014,9,0
4136,2014-2015,2014-10-06,2014-10-05,Bay Area,Influenza_AH1pdm09,2014,10,0
4137,2014-2015,2014-10-06,2014-10-05,Bay Area,Influenza_AH3,2014,10,0
4138,2014-2015,2014-10-06,2014-10-05,Bay Area,Influenza_ANotSubtyped,2014,10,4
4139,2014-2015,2014-10-06,2014-10-05,Bay Area,Influenza_B,2014,10,4
4140,2014-2015,2014-10-06,2014-10-05,Bay Area,Influenza_BNotLineageTyped,2014,10,4
4141,2014-2015,2014-10-06,2014-10-05,Bay Area,Influenza_BVictoria,2014,10,0
4142,2014-2015,2014-10-06,2014-10-05,Bay Area,Influenza_BYamagata,2014,10,0
4143,2014-2015,2014-10-06,2014-10-05,Central,Influenza_AH1pdm09,2014,10,0
4144,2014-2015,2014-10-06,2014-10-05,Central,Influenza_AH3,2014,10,0
4145,2014-2015,2014-10-06,2014-10-05,Central,Influenza_ANotSubtyped,2014,10,0
4146,2014-2015,2014-10-06,2014-10-05,Central,Influenza_B,2014,10,0
4147,2014-2015,2014-10-06,2014-10-05,Central,Influenza_BNotLineageTyped,2014,10,0
4148,2014-2015,2014-10-06,2014-10-05,Central,Influenza_BVictoria,2014,10,0
4149,2014-2015,2014-10-06,2014-10-05,Central,Influenza_BYamagata,2014,10,0
4150,2014-2015,2014-10-06,2014-10-05,Northern,Influenza_AH1pdm09,2014,10,0
4151,2014-2015,2014-10-06,2014-10-05,Northern,Influenza_AH3,2014,10,0
4152,2014-2015,2014-10-06,2014-10-05,Northern,Influenza_ANotSubtyped,2014,10,0
4153,2014-2015,2014-10-06,2014-10-05,Northern,Influenza_B,2014,10,0
4154,2014-2015,2014-10-06,2014-10-05,Northern,Influenza_BNotLineageTyped,2014,10,0
4155,2014-2015,2014-10-06,2014-10-05,Northern,Influenza_BVictoria,2014,10,0
4156,2014-2015,2014-10-06,2014-10-05,Northern,Influenza_BYamagata,2014,10,0
4157,2014-2015,2014-10-06,2014-10-05,Southern,Influenza_AH1pdm09,2014,10,0
4158,2014-2015,2014-10-06,2014-10-05,Southern,Influenza_AH3,2014,10,5
4159,2014-2015,2014-10-06,2014-10-05,Southern,Influenza_ANotSubtyped,2014,10,0
4160,2014-2015,2014-10-06,2014-10-05,Southern,Influenza_B,2014,10,0
4161,2014-2015,2014-10-06,2014-10-05,Southern,Influenza_BNotLineageTyped,2014,10,0
4162,2014-2015,2014-10-06,2014-10-05,Southern,Influenza_BVictoria,2014,10,0
4163,2014-2015,2014-10-06,2014-10-05,Southern,Influenza_BYamagata,2014,10,0
4164,2014-2015,2014-10-13,2014-10-12,Bay Area,Influenza_AH1pdm09,2014,10,0
4165,2014-2015,2014-10-13,2014-10-12,Bay Area,Influenza_AH3,2014,10,0
4166,2014-2015,2014-10-13,2014-10-12,Bay Area,Influenza_ANotSubtyped,2014,10,0
4167,2014-2015,2014-10-13,2014-10-12,Bay Area,Influenza_B,2014,10,0
4168,2014-2015,2014-10-13,2014-10-12,Bay Area,Influenza_BNotLineageTyped,2014,10,0
4169,2014-2015,2014-10-13,2014-10-12,Bay Area,Influenza_BVictoria,2014,10,0
4170,2014-2015,2014-10-13,2014-10-12,Bay Area,Influenza_BYamagata,2014,10,0
4171,2014-2015,2014-10-13,2014-10-12,Central,Influenza_AH1pdm09,2014,10,0
4172,2014-2015,2014-10-13,2014-10-12,Central,Influenza_AH3,2014,10,0
4173,2014-2015,2014-10-13,2014-10-12,Central,Influenza_ANotSubtyped,2014,10,0
4174,2014-2015,2014-10-13,2014-10-12,Central,Influenza_B,2014,10,0
4175,2014-2015,2014-10-13,2014-10-12,Central,Influenza_BNotLineageTyped,2014,10,0
4176,2014-2015,2014-10-13,2014-10-12,Central,Influenza_BVictoria,2014,10,0
4177,2014-2015,2014-10-13,2014-10-12,Central,Influenza_BYamagata,2014,10,0
4178,2014-2015,2014-10-13,2014-10-12,Northern,Influenza_AH1pdm09,2014,10,0
4179,2014-2015,2014-10-13,2014-10-12,Northern,Influenza_AH3,2014,10,3
4180,2014-2015,2014-10-13,2014-10-12,Northern,Influenza_ANotSubtyped,2014,10,0
4181,2014-2015,2014-10-13,2014-10-12,Northern,Influenza_B,2014,10,0
4182,2014-2015,2014-10-13,2014-10-12,Northern,Influenza_BNotLineageTyped,2014,10,0
4183,2014-2015,2014-10-13,2014-10-12,Northern,Influenza_BVictoria,2014,10,0
4184,2014-2015,2014-10-13,2014-10-12,Northern,Influenza_BYamagata,2014,10,0
4185,2014-2015,2014-10-13,2014-10-12,Southern,Influenza_AH1pdm09,2014,10,1
4186,2014-2015,2014-10-13,2014-10-12,Southern,Influenza_AH3,2014,10,7
4187,2014-2015,2014-10-13,2014-10-12,Southern,Influenza_ANotSubtyped,2014,10,0
4188,2014-2015,2014-10-13,2014-10-12,Southern,Influenza_B,2014,10,1
4189,2014-2015,2014-10-13,2014-10-12,Southern,Influenza_BNotLineageTyped,2014,10,1
4190,2014-2015,2014-10-13,2014-10-12,Southern,Influenza_BVictoria,2014,10,0
4191,2014-2015,2014-10-13,2014-10-12,Southern,Influenza_BYamagata,2014,10,0
4192,2014-2015,2014-10-20,2014-10-19,Bay Area,Influenza_AH1pdm09,2014,10,0
4193,2014-2015,2014-10-20,2014-10-19,Bay Area,Influenza_AH3,2014,10,0
4194,2014-2015,2014-10-20,2014-10-19,Bay Area,Influenza_ANotSubtyped,2014,10,0
4195,2014-2015,2014-10-20,2014-10-19,Bay Area,Influenza_B,2014,10,0
4196,2014-2015,2014-10-20,2014-10-19,Bay Area,Influenza_BNotLineageTyped,2014,10,0
4197,2014-2015,2014-10-20,2014-10-19,Bay Area,Influenza_BVictoria,2014,10,0
4198,2014-2015,2014-10-20,2014-10-19,Bay Area,Influenza_BYamagata,2014,10,0
4199,2014-2015,2014-10-20,2014-10-19,Central,Influenza_AH1pdm09,2014,10,0
4200,2014-2015,2014-10-20,2014-10-19,Central,Influenza_AH3,2014,10,0
4201,2014-2015,2014-10-20,2014-10-19,Central,Influenza_ANotSubtyped,2014,10,0
4202,2014-2015,2014-10-20,2014-10-19,Central,Influenza_B,2014,10,0
4203,2014-2015,2014-10-20,2014-10-19,Central,Influenza_BNotLineageTyped,2014,10,0
4204,2014-2015,2014-10-20,2014-10-19,Central,Influenza_BVictoria,2014,10,0
4205,2014-2015,2014-10-20,2014-10-19,Central,Influenza_BYamagata,2014,10,0
4206,2014-2015,2014-10-20,2014-10-19,Northern,Influenza_AH1pdm09,2014,10,0
4207,2014-2015,2014-10-20,2014-10-19,Northern,Influenza_AH3,2014,10,0
4208,2014-2015,2014-10-20,2014-10-19,Northern,Influenza_ANotSubtyped,2014,10,0
4209,2014-2015,2014-10-20,2014-10-19,Northern,Influenza_B,2014,10,0
4210,2014-2015,2014-10-20,2014-10-19,Northern,Influenza_BNotLineageTyped,2014,10,0
4211,2014-2015,2014-10-20,2014-10-19,Northern,Influenza_BVictoria,2014,10,0
4212,2014-2015,2014-10-20,2014-10-19,Northern,Influenza_BYamagata,2014,10,0
4213,2014-2015,2014-10-20,2014-10-19,Southern,Influenza_AH1pdm09,2014,10,1
4214,2014-2015,2014-10-20,2014-10-19,Southern,Influenza_AH3,2014,10,6
4215,2014-2015,2014-10-20,2014-10-19,Southern,Influenza_ANotSubtyped,2014,10,0
4216,2014-2015,2014-10-20,2014-10-19,Southern,Influenza_B,2014,10,2
4217,2014-2015,2014-10-20,2014-10-19,Southern,Influenza_BNotLineageTyped,2014,10,1
4218,2014-2015,2014-10-20,2014-10-19,Southern,Influenza_BVictoria,2014,10,0
4219,2014-2015,2014-10-20,2014-10-19,Southern,Influenza_BYamagata,2014,10,1
4220,2014-2015,2014-10-27,2014-10-26,Bay Area,Influenza_AH1pdm09,2014,10,0
4221,2014-2015,2014-10-27,2014-10-26,Bay Area,Influenza_AH3,2014,10,1
4222,2014-2015,2014-10-27,2014-10-26,Bay Area,Influenza_ANotSubtyped,2014,10,0
4223,2014-2015,2014-10-27,2014-10-26,Bay Area,Influenza_B,2014,10,0
4224,2014-2015,2014-10-27,2014-10-26,Bay Area,Influenza_BNotLineageTyped,2014,10,0
4225,2014-2015,2014-10-27,2014-10-26,Bay Area,Influenza_BVictoria,2014,10,0
4226,2014-2015,2014-10-27,2014-10-26,Bay Area,Influenza_BYamagata,2014,10,0
4227,2014-2015,2014-10-27,2014-10-26,Central,Influenza_AH1pdm09,2014,10,0
4228,2014-2015,2014-10-27,2014-10-26,Central,Influenza_AH3,2014,10,0
4229,2014-2015,2014-10-27,2014-10-26,Central,Influenza_ANotSubtyped,2014,10,0
4230,2014-2015,2014-10-27,2014-10-26,Central,Influenza_B,2014,10,0
4231,2014-2015,2014-10-27,2014-10-26,Central,Influenza_BNotLineageTyped,2014,10,0
4232,2014-2015,2014-10-27,2014-10-26,Central,Influenza_BVictoria,2014,10,0
4233,2014-2015,2014-10-27,2014-10-26,Central,Influenza_BYamagata,2014,10,0
4234,2014-2015,2014-10-27,2014-10-26,Northern,Influenza_AH1pdm09,2014,10,0
4235,2014-2015,2014-10-27,2014-10-26,Northern,Influenza_AH3,2014,10,1
4236,2014-2015,2014-10-27,2014-10-26,Northern,Influenza_ANotSubtyped,2014,10,0
4237,2014-2015,2014-10-27,2014-10-26,Northern,Influenza_B,2014,10,1
4238,2014-2015,2014-10-27,2014-10-26,Northern,Influenza_BNotLineageTyped,2014,10,1
4239,2014-2015,2014-10-27,2014-10-26,Northern,Influenza_BVictoria,2014,10,0
4240,2014-2015,2014-10-27,2014-10-26,Northern,Influenza_BYamagata,2014,10,0
4241,2014-2015,2014-10-27,2014-10-26,Southern,Influenza_AH1pdm09,2014,10,0
4242,2014-2015,2014-10-27,2014-10-26,Southern,Influenza_AH3,2014,10,11
4243,2014-2015,2014-10-27,2014-10-26,Southern,Influenza_ANotSubtyped,2014,10,0
4244,2014-2015,2014-10-27,2014-10-26,Southern,Influenza_B,2014,10,2
4245,2014-2015,2014-10-27,2014-10-26,Southern,Influenza_BNotLineageTyped,2014,10,0
4246,2014-2015,2014-10-27,2014-10-26,Southern,Influenza_BVictoria,2014,10,1
4247,2014-2015,2014-10-27,2014-10-26,Southern,Influenza_BYamagata,2014,10,2
4248,2014-2015,2014-11-03,2014-11-02,Bay Area,Influenza_AH1pdm09,2014,11,0
4249,2014-2015,2014-11-03,2014-11-02,Bay Area,Influenza_AH3,2014,11,3
4250,2014-2015,2014-11-03,2014-11-02,Bay Area,Influenza_ANotSubtyped,2014,11,0
4251,2014-2015,2014-11-03,2014-11-02,Bay Area,Influenza_B,2014,11,0
4252,2014-2015,2014-11-03,2014-11-02,Bay Area,Influenza_BNotLineageTyped,2014,11,0
4253,2014-2015,2014-11-03,2014-11-02,Bay Area,Influenza_BVictoria,2014,11,0
4254,2014-2015,2014-11-03,2014-11-02,Bay Area,Influenza_BYamagata,2014,11,0
4255,2014-2015,2014-11-03,2014-11-02,Central,Influenza_AH1pdm09,2014,11,0
4256,2014-2015,2014-11-03,2014-11-02,Central,Influenza_AH3,2014,11,0
4257,2014-2015,2014-11-03,2014-11-02,Central,Influenza_ANotSubtyped,2014,11,0
4258,2014-2015,2014-11-03,2014-11-02,Central,Influenza_B,2014,11,0
4259,2014-2015,2014-11-03,2014-11-02,Central,Influenza_BNotLineageTyped,2014,11,0
4260,2014-2015,2014-11-03,2014-11-02,Central,Influenza_BVictoria,2014,11,0
4261,2014-2015,2014-11-03,2014-11-02,Central,Influenza_BYamagata,2014,11,0
4262,2014-2015,2014-11-03,2014-11-02,Northern,Influenza_AH1pdm09,2014,11,0
4263,2014-2015,2014-11-03,2014-11-02,Northern,Influenza_AH3,2014,11,0
4264,2014-2015,2014-11-03,2014-11-02,Northern,Influenza_ANotSubtyped,2014,11,0
4265,2014-2015,2014-11-03,2014-11-02,Northern,Influenza_B,2014,11,0
4266,2014-2015,2014-11-03,2014-11-02,Northern,Influenza_BNotLineageTyped,2014,11,0
4267,2014-2015,2014-11-03,2014-11-02,Northern,Influenza_BVictoria,2014,11,0
4268,2014-2015,2014-11-03,2014-11-02,Northern,Influenza_BYamagata,2014,11,0
4269,2014-2015,2014-11-03,2014-11-02,Southern,Influenza_AH1pdm09,2014,11,0
4270,2014-2015,2014-11-03,2014-11-02,Southern,Influenza_AH3,2014,11,2
4271,2014-2015,2014-11-03,2014-11-02,Southern,Influenza_ANotSubtyped,2014,11,0
4272,2014-2015,2014-11-03,2014-11-02,Southern,Influenza_B,2014,11,2
4273,2014-2015,2014-11-03,2014-11-02,Southern,Influenza_BNotLineageTyped,2014,11,0
4274,2014-2015,2014-11-03,2014-11-02,Southern,Influenza_BVictoria,2014,11,0
4275,2014-2015,2014-11-03,2014-11-02,Southern,Influenza_BYamagata,2014,11,2
4276,2014-2015,2014-11-10,2014-11-09,Bay Area,Influenza_AH1pdm09,2014,11,0
4277,2014-2015,2014-11-10,2014-11-09,Bay Area,Influenza_AH3,2014,11,0
4278,2014-2015,2014-11-10,2014-11-09,Bay Area,Influenza_ANotSubtyped,2014,11,0
4279,2014-2015,2014-11-10,2014-11-09,Bay Area,Influenza_B,2014,11,0
4280,2014-2015,2014-11-10,2014-11-09,Bay Area,Influenza_BNotLineageTyped,2014,11,0
4281,2014-2015,2014-11-10,2014-11-09,Bay Area,Influenza_BVictoria,2014,11,0
4282,2014-2015,2014-11-10,2014-11-09,Bay Area,Influenza_BYamagata,2014,11,0
4283,2014-2015,2014-11-10,2014-11-09,Central,Influenza_AH1pdm09,2014,11,0
4284,2014-2015,2014-11-10,2014-11-09,Central,Influenza_AH3,2014,11,1
4285,2014-2015,2014-11-10,2014-11-09,Central,Influenza_ANotSubtyped,2014,11,0
4286,2014-2015,2014-11-10,2014-11-09,Central,Influenza_B,2014,11,0
4287,2014-2015,2014-11-10,2014-11-09,Central,Influenza_BNotLineageTyped,2014,11,0
4288,2014-2015,2014-11-10,2014-11-09,Central,Influenza_BVictoria,2014,11,0
4289,2014-2015,2014-11-10,2014-11-09,Central,Influenza_BYamagata,2014,11,0
4290,2014-2015,2014-11-10,2014-11-09,Northern,Influenza_AH1pdm09,2014,11,0
4291,2014-2015,2014-11-10,2014-11-09,Northern,Influenza_AH3,2014,11,0
4292,2014-2015,2014-11-10,2014-11-09,Northern,Influenza_ANotSubtyped,2014,11,0
4293,2014-2015,2014-11-10,2014-11-09,Northern,Influenza_B,2014,11,0
4294,2014-2015,2014-11-10,2014-11-09,Northern,Influenza_BNotLineageTyped,2014,11,0
4295,2014-2015,2014-11-10,2014-11-09,Northern,Influenza_BVictoria,2014,11,0
4296,2014-2015,2014-11-10,2014-11-09,Northern,Influenza_BYamagata,2014,11,0
4297,2014-2015,2014-11-10,2014-11-09,Southern,Influenza_AH1pdm09,2014,11,0
4298,2014-2015,2014-11-10,2014-11-09,Southern,Influenza_AH3,2014,11,7
4299,2014-2015,2014-11-10,2014-11-09,Southern,Influenza_ANotSubtyped,2014,11,0
4300,2014-2015,2014-11-10,2014-11-09,Southern,Influenza_B,2014,11,3
4301,2014-2015,2014-11-10,2014-11-09,Southern,Influenza_BNotLineageTyped,2014,11,1
4302,2014-2015,2014-11-10,2014-11-09,Southern,Influenza_BVictoria,2014,11,0
4303,2014-2015,2014-11-10,2014-11-09,Southern,Influenza_BYamagata,2014,11,2
4304,2014-2015,2014-11-17,2014-11-16,Bay Area,Influenza_AH1pdm09,2014,11,0
4305,2014-2015,2014-11-17,2014-11-16,Bay Area,Influenza_AH3,2014,11,0
4306,2014-2015,2014-11-17,2014-11-16,Bay Area,Influenza_ANotSubtyped,2014,11,0
4307,2014-2015,2014-11-17,2014-11-16,Bay Area,Influenza_B,2014,11,0
4308,2014-2015,2014-11-17,2014-11-16,Bay Area,Influenza_BNotLineageTyped,2014,11,0
4309,2014-2015,2014-11-17,2014-11-16,Bay Area,Influenza_BVictoria,2014,11,0
4310,2014-2015,2014-11-17,2014-11-16,Bay Area,Influenza_BYamagata,2014,11,0
4311,2014-2015,2014-11-17,2014-11-16,Central,Influenza_AH1pdm09,2014,11,0
